year,happy,satisfied_life,satisfied_somerville,age,children_home,ward,precinct,student,convenient_transport,direction_somerville,housing,primary_transport,lived_here
2019,8,7,9,48,No,6,1,No,9,Right direction,Rent,Bike,16
2019,4,7,10,30,No,4,1,No,1,Wrong track,Rent,Multiple Modes,9
2019,10,10,10,74,No,7,2,No,10,Right direction,Rent,Public transit,16
2019,8,8,1,90,No,7,2,No,8,Not sure,Rent,Multiple Modes,90
2019,8,7,9,37,Yes,3,2,999,9,Not sure,Own,Bike,8
2019,10,10,10,31,Yes,3,3,No,8,Right direction,Own,Car,1
2019,8,8,7,40,Yes,2,1,No,6,Right direction,Rent,Car,10
2019,4,4,9,25,No,6,1,No,8,Right direction,Rent,Car,3
2019,7,8,8,34,No,5,3,No,9,Right direction,Own,Public transit,8
2019,8,8,7,24,No,3,1,No,2,Right direction,Rent,Walk,3
2019,8,9,9,43,Yes,5,3,No,9,Right direction,Own,Car,3
2019,999,8,8,74,No,5,2,No,9,999,Rent,Car,10
2019,8,8,7,24,No,2,1,No,4,Right direction,Rent,Bike,2
2019,7,8,9,50,No,7,2,No,10,Wrong track,Rent,Public transit,24
2019,10,10,9,29,No,1,2,No,9,Right direction,Rent,Car,1
2019,5,5,8,31,No,1,2,No,7,Right direction,Rent,Car,1
2019,7,6,9,25,No,7,1,No,9,Right direction,Rent,Public transit,2
2019,8,8,8,44,No,5,2,Yes,6,Right direction,Own,Public transit,8
2019,8,8,10,41,No,4,3,No,8,Right direction,Own,Car,15
2019,7,9,9,27,No,2,2,Yes,9,Right direction,Rent,Bike,3
2019,6,5,8,26,No,4,3,No,6,Right direction,Rent,Walk,1
2019,8,8,3,81,No,3,3,No,2,Wrong track,Own,Walk,81
2019,10,10,5,64,No,3,3,No,3,Wrong track,Own,Car,52
2019,7,7,7,33,No,1,1,999,7,Not sure,Rent,Multiple Modes,2
2019,10,10,10,50,No,4,3,No,10,Right direction,Own,Car,20
2019,8,8,8,52,No,6,1,No,10,Right direction,Own,Multiple Modes,10
2019,10,7,7,39,Yes,4,2,No,1,Right direction,Own,Car,1
2019,8,8,9,36,No,5,3,No,10,Not sure,Rent,Public transit,6
2019,7,8,8,24,No,4,2,No,5,Not sure,Rent,Public transit,2
2019,6,5,7,51,Yes,2,1,No,7,Not sure,Own,Public transit,15
2019,10,10,7,38,Yes,5,1,No,10,Not sure,Own,Multiple Modes,8
2019,9,9,6,40,No,3,3,No,1,Wrong track,Rent,Car,40
2019,7,8,8,32,No,3,2,Yes,5,Right direction,Own,Walk,4
2019,10,10,10,64,No,3,2,No,10,Right direction,Rent,Public transit,1
2019,7,7,9,58,No,5,1,No,3,Right direction,Own,Multiple Modes,5
2019,8,7,7,29,No,5,1,No,4,Right direction,Rent,Car,8
2019,8,8,7,26,No,5,2,Yes,6,Right direction,Own,Walk,1
2019,1,5,1,46,Yes,2,1,No,1,Wrong track,Rent,Car,7
2019,8,7,9,43,No,5,2,No,9,Right direction,Own,Car,5
2019,7,8,7,37,No,3,3,No,6,Not sure,Rent,Car,2.5
2019,9,10,10,63,No,2,1,No,10,Wrong track,Own,Car,52
2019,7,7,8,33,Yes,3,2,No,6,Right direction,Own,Multiple Modes,3
2019,7,7,7,70,No,3,1,No,8,Wrong track,Own,Car,46
2019,7,8,9,33,No,3,3,No,10,Right direction,Own,Public transit,1
2019,7,7,6,40,No,7,1,No,6,Not sure,Rent,Public transit,3
2019,10,10,10,28,No,2,3,999,10,Right direction,Rent,Multiple Modes,3
2019,9,9,8,29,No,5,3,No,7,Right direction,Rent,Car,3
2019,7,8,8,40,No,3,1,No,5,Right direction,Rent,Public transit,15
2019,7,7,6,63,No,6,2,No,6,Right direction,Own,Walk,39
2019,5,6,4,61,No,7,2,No,6,Not sure,Rent,Car,18
2019,8,8,9,40,No,6,2,No,9,Right direction,Own,Public transit,18
2019,8,10,10,83,No,2,1,No,10,Not sure,Own,Car,35
2019,999,8,9,37,Yes,3,3,No,3,Right direction,Rent,Bike,4.5
2019,10,8,8,35,Yes,3,3,No,7,Not sure,Rent,Multiple Modes,4
2019,8,9,9,33,No,3,3,No,7,Right direction,Rent,Bike,3
2019,8,8,4,78,No,2,3,No,1,Wrong track,Own,Car,24
2019,5,7,4,42,No,7,1,No,4,Wrong track,Rent,Public transit,1
2019,10,10,9,57,Yes,7,2,No,9,Right direction,Own,Car,25
2019,9,7,7,56,No,2,2,No,8,Wrong track,Rent,Bike,29
2019,8,8,8,28,No,5,3,No,8,Right direction,Rent,Car,1
2019,10,10,8,60,999,999,NA,No,1,Wrong track,Own,Car,26
2019,10,10,8,60,999,999,NA,No,1,Wrong track,Own,Car,26
2019,8,8,10,47,No,3,3,No,10,Not sure,Own,Multiple Modes,7
2019,9,8,8,31,No,3,3,No,9,Right direction,Rent,Walk,5.5
2019,7,7,7,33,No,3,3,No,7,Right direction,Rent,Walk,5.5
2019,9,9,9,34,Yes,3,3,No,9,Right direction,Own,Public transit,3.5
2019,7,7,9,77,No,5,1,Yes,9,999,Own,Multiple Modes,17
